PetalLength,PetalWidth,SepalLength,SepalWidth,StemThickness,FlowerClass
1.7323503,1.817135665,-0.079121287,-1.188217333,-1.02488714,2
-0.720565927,0.42921919,-2.265514298,-2.273137074,-1.440553722,0
-2.017938979,-2.546244716,-0.718219864,-0.303441644,0.885384058,0
-1.223054483,-1.345696781,-0.410643288,-0.257246325,0.26114107,0
-1.771844795,-4.126981096,1.500069509,-0.878284735,0.960890935,2
-2.610395921,-2.319426649,-0.85154673,-1.454963891,-0.708915407,1
-0.169612407,3.37623041,-1.829837455,-2.350725548,-4.292344582,0
-1.48098385,-7.663094389,3.628773765,1.553509715,5.413064786,2
-0.722613384,-1.250773848,0.082476032,-1.855260128,-0.845469538,2
0.762136179,-1.99157903,0.820055371,-0.584532013,1.872703936,2
-2.36843773,-1.854942149,-2.913078044,-1.878639138,0.012825402,0
-0.927065835,-2.295374297,-0.917379838,-1.944414349,0.595531009,1
-3.470557944,-2.506025536,-0.977409335,-1.608520503,-1.396228992,1
-3.952787682,-7.882679595,1.167109971,-1.399212476,2.541481242,2
-0.435789696,-1.848598967,0.504760234,-1.156169399,0.316780468,2
-0.686414508,-3.773092777,1.077191507,-0.35520236,2.31292537,2
0.913927828,-0.910417777,0.98048465,0.12080573,1.324312033,2
-2.464231235,-3.503078512,-2.495326528,-2.48855516,0.917052033,1
-1.423079185,-0.334938099,0.133607176,1.581489354,0.047293538,1
1.064625945,-1.813370646,-1.252775678,-1.810851522,2.359550252,1
1.005603653,1.915800126,0.042429881,-1.946515953,-2.483047081,2
-2.162616934,-2.623557143,-0.30596746,-2.453003417,-1.03724578,1
-0.390019666,-2.172750052,0.731273694,-1.554507143,0.26048558,2
0.276612044,2.047059014,1.86665087,1.055608383,-2.230582381,0
-1.358107124,-4.432614246,1.372796729,-0.416300655,2.109136375,2
1.048347212,2.308515266,-0.09548817,-0.800461359,-1.908181274,0
-0.260979845,-2.681271595,-0.240050933,-2.736781966,0.638180052,1
0.874261463,-0.340434753,1.304697943,-0.35045406,0.139222051,2
-2.134693947,-1.99174972,-1.928048944,-1.490830802,0.061024954,1
-0.595615814,-1.653364578,-0.286992713,-1.207672223,0.411148174,2
-1.969371439,-2.508879055,-2.233563109,-1.46167506,0.973019541,1
-0.009187708,-0.977120443,0.328799007,-1.54129841,-0.348088327,2
-2.10288313,-0.028860848,-1.926889448,-1.976616551,-2.311800296,0
-3.665347233,-3.913745154,-0.534227236,0.605591861,1.252601884,0
-3.521651167,-7.511222515,2.140426194,-1.081597305,2.210071383,2
-1.316135269,-0.376448519,-1.646774315,-1.219773395,-0.786983638,0
-2.490653511,-1.978709473,-1.258539678,-1.039814592,-0.382356175,1
-1.70357382,0.385744264,-1.156988669,-1.295978752,-2.321794057,0
-3.39650728,-3.923492025,0.589143335,1.10359484,1.199310982,0
-1.366037958,-0.311091959,-1.210141314,-1.14705146,-1.121458563,0
-2.565470304,-1.711219568,-1.581109301,0.032689331,0.267248891,1
-0.461006646,1.577150477,-1.808633943,-2.46963666,-2.810075991,0
-0.8436067,-2.868255885,-1.2917269,-2.143878267,1.357283471,1
-0.46410286,-0.78963772,0.000366078,2.039767214,1.887134195,1
-0.800517752,-1.253200801,-0.252105433,-1.184541107,-0.210653892,1
-0.794264258,-1.194500273,-1.49228373,-0.742140192,0.836555967,0
-0.967731754,0.751002052,-0.359869978,-0.9267235,-2.199193704,0
-1.435506699,-3.640569096,1.416402687,-0.73315056,0.945997537,2
-0.662233898,-3.589033666,1.171009771,0.012825405,2.36159061,2
-0.916137258,-3.818072953,1.830060441,-0.305408476,1.70255895,2
-0.134456214,-0.537444266,-0.519161197,2.613853982,2.700612568,1
-2.461920777,-5.146288654,0.641915017,-1.333284105,1.537260619,2
1.476773922,3.924506798,0.086569774,-1.509531429,-3.809928821,0
-1.881344701,-3.496166127,-0.2384456,0.57700611,2.365683125,0
1.166173375,-1.320948296,-0.268942477,1.427670508,3.751979493,1
0.461493669,-1.394172408,0.817493021,-0.710872794,0.863525529,2
0.409673604,-1.42476852,-1.099837233,0.330098582,2.814730089,1
-2.850278323,-1.318476633,-1.89276056,-1.143291459,-1.104575519,0
-2.034600048,-5.720655293,1.799668689,0.051846918,2.86738503,2
-1.746887819,-1.782291881,-0.596520137,-0.094798794,0.43736574,0
0.060180855,-1.569438661,-1.479532201,-0.01841384,2.598015727,1
-0.945391865,-1.581134352,-1.048242265,0.818160057,1.978174179,1
-3.126199042,-5.610444244,0.963042063,-1.679939476,0.908630826,2
0.842724612,-0.507663802,0.200602397,-1.130462632,0.387183255,2
-1.060756327,0.855348886,-0.194889916,-0.513875064,-2.193641193,0
-1.514886522,-4.450146791,2.118880384,-0.489970386,1.453974255,2
-0.180313179,1.418293231,0.429967526,-0.363250776,-2.190462611,0
-1.075246425,-1.162538903,-0.389935909,-2.560992978,-1.516312474,2
-0.778466898,0.971841789,-1.957934837,-1.609756362,-1.75794507,0
-0.671976968,-1.192771188,-0.559652349,-2.675680482,-1.068651252,2
-4.237301637,-7.342412998,0.868271323,-1.920963012,1.496861519,2
-1.440899052,-4.286439874,0.407779992,-1.963335729,1.321880218,2
-0.646629545,-2.616498233,0.614118359,-0.826418092,1.086057312,2
-2.583986096,-3.678625021,-2.588534723,-2.308615071,1.174224201,1
-2.12240041,-1.427379551,0.062260497,0.386401939,-0.351461482,0
0.022936695,-0.284776294,-0.303385456,-2.090097857,-1.052448188,2
-2.040615476,-3.041370439,-1.749859915,-2.819448133,0.142240682,1
-2.381142018,-3.055908225,-2.490619094,-1.423634698,1.325611737,0
-1.834620839,0.47608693,-6.022735695,-4.545293153,-1.940946787,0
1.432109764,1.717202069,0.639003303,-0.370503559,-1.052652824,0
0.172555972,-1.598664687,0.122977587,-0.890922727,1.090180369,1
2.376408024,-1.628928403,-0.623498655,0.42360923,4.732491573,1
0.114500872,0.118291834,0.607920554,0.23030701,-0.216999015,0
-1.36876791,-5.241705959,2.07646622,-0.462469133,2.467429395,2
-2.021251274,-3.420775119,0.573439408,-1.836892748,-0.157047937,2
-1.81033519,-3.401883447,-3.058187848,-3.11034283,1.340535699,1
0.185505517,-2.484678656,-0.975275515,-1.343114179,2.370184252,1
-0.855148897,-1.434592768,-0.5694513,1.342235789,2.007593635,1
-0.409850692,-1.753891879,0.156110382,-1.114188309,0.492138504,1
-0.77552943,-0.692709628,-2.144399837,-1.374870412,0.266924865,0
-4.147124602,-2.22262561,-1.277882954,-1.115961367,-1.800929178,1
0.763437545,-2.941660966,-0.664654858,-2.220714744,2.564771568,1
-3.265959891,-6.492980879,1.628518415,-0.444588404,2.196656694,2
-1.636253007,-3.168277318,-0.913112167,-2.40215364,0.462069518,1
-0.427110349,0.522563941,-1.126951668,-1.521983341,-1.397367491,0
-4.365204583,-7.366071731,1.612935284,-1.224987909,1.451728709,2
-1.873833305,-4.188921121,0.463408691,-1.565101542,1.057747911,2
-3.413471612,-5.891636211,0.744271087,-1.89723051,0.892755256,2
-1.341611108,-1.367080938,-0.617118548,-0.276958266,0.280703754,0
1.523014301,2.117943812,-2.782011815,-3.375254265,-1.49318741,0
-2.119034278,-1.752604546,-1.339014701,-0.53666146,0.173263899,1
-1.278665228,-3.417799832,1.135776825,-1.308793375,0.613524274,2
-2.497586503,-2.293766193,-0.48611882,0.320295996,0.472706568,0
-0.119044873,-2.043954752,-0.15260268,-1.815591319,0.748088511,1
-5.129292683,-1.950831296,-2.050568733,-3.229133963,-4.144608657,1
-2.759162503,-3.254745145,1.128377382,2.181351862,1.59889725,0
-1.491845833,1.305830184,-1.318088996,-1.385328563,-3.036801693,0
-1.500015647,-1.930172122,-1.732871297,-0.975298526,0.883807205,0
-3.298900191,-3.351469075,-0.853813993,-4.191720711,-2.353426784,1
-3.196535709,-7.426618298,2.372055569,-0.575085341,2.675366089,2
0.444735406,-1.967535437,1.670782219,0.264833331,1.640268422,2
-1.921610469,-2.932921571,-0.823577119,-2.123854819,0.088998909,1
-0.992818528,-0.511746441,-1.201297735,-0.789703185,-0.284980392,0
-1.092382992,-1.828922682,-0.230514229,-2.554839675,-0.934950002,2
-1.363996196,-0.766036903,-0.082536769,-0.065595446,-0.541181504,0
-1.745718269,-2.055152639,-2.794076861,-0.611834792,1.7041471,1
-0.731630511,-4.671895384,2.649942705,0.904033541,3.163860594,2
-0.776105541,-2.059743415,-0.238683981,-1.405395518,0.478702201,1
0.004717521,-1.821803317,-0.743795137,-0.181468916,2.226272773,1
-1.982991459,-3.830774574,0.604628603,-1.412569703,0.604084133,2
-2.157788173,0.523826088,-2.109849571,-2.322123824,-3.084347622,0
-0.802252604,-0.280468372,-1.03189986,-1.144442877,-0.708409013,1
-1.012132646,-2.109404712,-1.297317828,-2.209695655,0.357104064,1
-2.294188799,-4.259154485,1.807204832,-1.194256517,0.158152231,2
-0.900932391,0.534967712,-1.630770972,-1.566681524,-1.59553297,0
0.111006216,-0.98971696,1.041380895,-1.015740257,-0.268200724,2
-2.602145766,-2.388861843,-1.944490241,-0.708312989,0.608904916,1
-0.972522509,-0.632109488,-0.981190145,-1.221623923,-0.599255495,0
-1.678008727,-0.832171166,-1.861839772,-1.295251909,-0.591159598,0
0.683998039,1.783927575,-1.362150177,-1.518150547,-1.467948036,0
-0.38784454,-1.536866135,-0.494997793,0.504695555,1.901602948,1
-2.384610187,-3.222419586,-1.95921426,-3.005914541,-0.016334501,1
-0.094665257,-1.120374265,-0.050925084,-0.815626759,0.494814403,1
-0.250018578,-2.537695313,-0.588383611,-2.047115378,1.231202442,1
-2.247175526,-0.783892013,-0.955599501,3.313032436,1.674693814,1
-1.384643172,-6.186122341,3.062879531,0.686620467,3.677361861,2
-0.887232816,-1.248859383,0.367300483,0.36094788,0.467545756,0
0.232038443,1.419052526,0.307612791,-0.720627302,-1.976705101,0
-2.177459354,-2.227194218,-1.386334534,-0.973230805,0.312921647,0
-0.472506499,1.479459513,-0.119918002,-0.741197099,-2.480926471,0
-0.783759184,-1.472128785,0.537635665,-1.972250985,-1.046017699,2
0.611266181,-2.402566098,-0.629014585,-0.915318938,2.806848943,1
-1.774996037,-1.741671055,1.075807777,1.298402609,0.366399813,0
-2.880754759,-6.103359978,2.130134942,-0.142814974,2.083012939,2
-0.850062776,-2.22553462,-0.524739095,-1.761352414,0.490803787,1
-1.266149718,-4.474378233,1.871762088,-0.482846553,1.882665856,2
0.583613292,2.38744562,-2.324700972,-2.547232544,-2.362957085,0
-0.833140869,-5.235102652,1.25805634,-0.188661677,3.700534945,2
-1.430445275,-1.292160727,-0.413615339,0.876933448,0.850050716,1
-0.63328639,-1.696419245,-0.557629024,-0.090838161,1.420877991,1
-0.437850554,0.810947729,0.442015303,-0.36746481,-1.822668559,0
0.047590141,-4.428006315,3.035768178,1.367503323,3.781578835,2
-2.985959366,-5.986294564,1.271375626,-1.343901426,1.496055475,2
0.355876218,-2.434688741,-0.89696375,-0.279040377,3.230992762,1
-1.067677219,0.275670541,-1.374117226,-1.695015089,-1.745287278,0
-1.58310978,-1.525563128,-1.356669619,-0.936012299,0.176665708,0
-0.741000644,0.667695016,-2.84983379,-2.607195369,-1.594191511,0
-0.251520351,-1.863259182,-0.976377614,-0.870601226,1.648083691,1
-1.140991407,-1.484705496,-0.498867944,-2.645096108,-1.240914901,2
-3.466723044,-6.915386301,2.264682947,-0.73373711,1.826825295,2
-1.568492446,-5.293030162,1.688034137,-0.158211339,2.793420435,2
-3.921197739,-7.717146877,1.072889071,-1.344176993,2.500133446,2
-0.674602241,-3.778371498,1.09335958,-0.486325788,2.222093986,2
-0.398805805,-0.846885449,0.033214929,0.187448588,0.607922471,1
-0.246075249,2.109179722,-3.092873263,-3.113516586,-2.833265583,0
-0.604297515,-2.091107461,-0.141318931,-2.046436878,0.141072532,2
0.349317638,-1.533206308,0.142030958,0.18867104,1.989652176,1
0.231110752,-3.912422662,2.482524322,0.944984832,3.454845037,2
-2.967686797,-0.809456829,-0.210435685,-0.394301911,-2.237279537,1
-1.013979344,-3.155786439,1.371014452,-1.032524965,0.660916778,2
0.084360889,0.188544072,-0.718831944,-0.881424,-0.323558717,0
-0.731431636,-1.588116029,-0.803723594,0.364383749,1.704774876,1
-1.101913823,-2.997407187,0.985167622,-1.571907242,0.247466757,2
-1.151956019,-0.59741179,-0.869094803,-0.701311903,-0.49306083,0
-2.772478912,-0.934316354,-0.659132771,-0.605489574,-1.794018235,1
-1.856416099,-1.633998312,-0.671417347,0.824261305,0.908119055,1
-2.872777398,-2.793355987,-0.879451417,0.090788559,0.697057719,0
-0.378943542,0.406139022,1.919477855,1.134502737,-1.142573085,0
0.63227938,1.110867508,-1.696036189,-1.903280565,-0.898596323,0
-2.313285335,-1.23652164,-1.210487569,-0.302767349,-0.459580378,1
-1.291017498,-5.735316086,2.367272589,-0.217071159,3.059158424,2
-0.132713817,0.325705023,-0.878974834,-1.292949545,-0.886881808,0
-0.985336671,0.536090255,1.056862273,0.597225319,-1.737495399,0
0.115409419,-2.135514917,2.436363001,-0.072314461,0.763232079,2
-2.803610305,-4.500049796,0.421302986,-2.137795457,0.066568387,2
-2.179156337,-5.745186284,1.57358316,-0.827671903,2.235184978,2
0.261231874,-2.300773971,1.293748492,-0.213775432,1.683930396,2
0.475902204,0.339240783,-0.525931141,-0.977456994,-0.287310645,0
0.113104952,-1.036906508,-0.136171257,0.550737985,1.684969868,1
-2.974689439,-4.400992685,-1.336412137,0.214382353,2.64504925,0
-0.000582149,1.033353021,-2.407926663,-2.573742761,-1.497036536,0
-0.290226644,0.515182121,-0.926992449,-0.994345342,-0.985882324,0
-0.536170441,-1.530668399,-0.825788048,-0.047870339,1.54293605,0
-1.360087006,-1.049595243,-0.388214107,-0.668875309,-0.502509882,0
0.584707412,-0.453400442,0.921380108,-1.446009399,-0.606852716,2
-2.291523805,-8.341617314,3.736674355,1.041875226,4.873207563,2
0.439287014,1.42321458,0.15143206,-0.565348983,-1.564323891,0
-0.148604571,-1.923927567,-0.56230541,-0.411448633,1.897216822,1
-1.813490252,-1.099129565,-3.184621525,-2.240373741,-0.328742031,0
0.870368093,-1.11468137,-0.137272223,0.484215901,2.460833884,1
-0.755014481,-1.084155894,0.195036193,-0.731902525,-0.282201033,1
-3.09907093,-3.404868972,-2.132436261,-2.830725299,-0.289990021,1
-1.219112875,-2.19573614,-0.436082216,-1.908102054,-0.067452023,2
0.685438697,2.48686226,-1.047199097,-2.008552634,-2.759403107,0
-0.234488849,-0.55251768,-0.388528122,-1.467833027,-0.50957578,2
-0.171617308,-1.525502339,-0.861469014,0.579747044,2.386332597,1
-0.44403407,-0.532547782,-1.416094085,-1.364630535,-0.019595602,0
-1.446694977,-5.034364242,1.95654882,0.053993907,2.635389638,2
-1.061781833,-1.747291547,-1.065236579,1.309706224,2.414012686,1
-1.173835908,-0.89816177,-2.254519921,-2.455650993,-0.648853882,0
0.10260176,-2.030339136,1.337031528,-0.948031298,0.671981354,2
-1.556355958,-0.454878973,-0.283200183,-0.443957817,-1.211155357,0
-1.379413506,-1.981717097,-0.716765437,0.249642955,1.337637575,1
-1.815886583,-2.691779642,-0.184185106,-2.23371543,-0.537814343,2
-1.558378086,-1.857730756,-1.345748514,0.203358003,1.389860815,1
-0.136196457,-0.866331858,0.584406247,-2.042390674,-1.121128359,2
0.571282878,1.639296611,-0.527479221,-2.456832172,-2.648397704,2
-0.424269999,1.338562766,-1.654893396,-1.736428813,-2.074405943,0
-0.262980279,-3.076027653,-0.955788503,-3.157033008,1.178489331,1
-0.275264643,-1.427891095,0.765540983,-1.224577973,-0.176292611,2
-2.552636054,-1.627468007,-0.957854974,-0.687060473,-0.732317551,0
-0.854674385,2.083573911,-0.298541322,-0.934637016,-3.5176653,0
1.202550817,-1.781005712,-1.313821985,0.366714698,4.124577403,1
-2.921377728,-2.834209944,-1.47851672,-0.785909616,0.410357213,0
-0.935633442,-4.404627388,2.343427064,-0.089100206,2.135144702,2
-1.747706913,0.057489898,-4.837357515,-4.144617608,-1.859123699,0
-0.920812566,-2.150283161,-2.039264881,-1.193786449,1.709330276,1
-1.099991313,-5.228894097,2.606939862,0.614535659,3.191782204,2
-0.595278387,-3.601877578,1.173485949,0.05775492,2.472714848,2
1.422600439,-0.901064686,1.379262293,1.103191409,2.299298202,1
-1.135134954,-1.461712837,-1.171976299,-0.46379175,0.787861482,0
0.074820658,-2.575861333,0.913908042,-1.094960498,1.365569705,2
-2.62309217,-3.938239793,-2.217248005,-1.607543099,1.697854603,1
-2.252824485,-0.422605872,-1.44270043,-1.225155879,-1.790271493,0
-2.239465575,-6.567104347,1.99215241,-0.76940108,2.813437,2
0.269520908,-2.493382785,-0.784646034,-0.423221872,3.029661574,1
-0.99396325,-3.365686344,1.91772019,-0.371981899,1.051509466,2
1.888518659,-0.592800483,0.855755154,0.400733986,2.23811596,2
-1.544046894,-0.461120772,-0.90111017,2.245353894,1.199137965,1
0.010195898,0.463152357,-1.623365033,-1.752285641,-0.768871151,0
-1.330311175,-2.810392468,-1.942487104,-0.181981776,2.688234244,1
-0.446701456,2.400877357,1.233319397,-0.033256227,-3.727501906,2
-1.798911318,-0.954263824,0.526329047,0.721735069,-0.56412894,0
-0.954232087,-1.170235944,0.003128502,0.221864322,0.442847647,0
-1.787333921,-7.09682761,3.353092727,1.237730458,4.459268314,2
-1.48884787,-1.421444874,-0.627596001,-2.572872972,-1.514407931,2
-1.06047623,-2.374384441,0.359852063,-1.440739882,0.127531885,2
-1.241556337,-1.616015381,-1.4044501,-1.349551605,0.32736748,0
-2.261006102,-6.442418865,1.892450174,-0.222623809,3.132772446,2
-0.601421402,-0.024795266,0.276946061,-0.146248194,-0.84660758,0
-0.554572857,-1.798788996,1.543214016,-0.781724649,-0.218607254,2
-1.442001003,-1.849868082,-2.846544619,-1.771088443,0.956572362,0
-1.69851994,-4.63004604,1.289948948,-0.911655707,1.661839919,2
-2.311612292,-2.533056959,-1.04509812,-3.422625718,-1.541317387,2
-2.442316356,-1.820762273,-1.096949762,-0.094045131,0.106191227,1
0.020722332,-0.145592548,-0.341632224,-0.127355111,0.289322471,0
0.163596076,1.93085667,-0.534859779,-1.349709662,-2.521187798,0
-2.464446756,-6.702275334,3.431025157,0.476583144,2.767261654,2
-1.583166687,-3.548843245,1.000109144,-1.79835162,0.169687869,2
-1.035352076,-2.114878732,-1.01235303,0.059959965,1.856519896,1
0.274293915,-1.745461636,-0.651167056,-0.580727375,2.056111253,1
-3.205971718,-7.035688198,1.826980761,-1.35961532,2.013402013,2
-3.028881844,-1.627774537,-1.790354895,2.573413213,1.751670499,1
-3.289855654,-7.182894784,1.525721514,-0.866264855,2.639753717,2
-2.027645422,-4.78294364,2.142715149,-0.497054527,1.276104276,2
-0.689170698,-1.120538058,-0.663233824,-1.829951608,-0.46498074,2
1.016295765,-0.113921644,0.549747521,-0.511081557,0.393279031,2
0.862846331,-1.989771935,0.695648043,-0.07928866,2.424278031,2
-0.58981888,-3.001946557,1.573091265,-0.478014524,1.205750165,2
-1.536325621,-3.429724429,0.668948782,-1.343592499,0.637381794,2
0.302944734,1.620443395,-1.388540027,-1.79192736,-1.860237384,0
-2.529599207,-1.738748211,-1.836023644,-1.845394512,-0.911888348,1
-0.594791468,-0.880788972,-0.26185308,-0.954887514,-0.218270347,1
-1.489282062,-0.28199686,-1.688735946,-1.574398631,-1.293838735,0
-1.326123635,-2.463220605,-2.904038608,-1.729118309,1.775221891,0
-2.138029267,-2.864914084,-1.378631147,-3.451168242,-0.839455539,1
-0.889074703,-3.57821097,1.472234297,-0.930226572,1.236165484,2
-3.340788581,-3.578747689,0.04312044,1.122679162,1.249725789,0
-3.620529641,-1.935929311,-0.941351179,-1.996698028,-2.448442638,1
-0.234534008,-1.329384996,-2.031984024,0.262645973,2.612518396,1
-1.786851477,-2.78397147,-2.061808815,-1.004078358,1.672957933,1
-0.06968159,1.508816593,-0.399769159,-0.610541862,-1.843999749,0
-2.57646273,-6.07739374,1.698699372,-0.802029638,2.131511418,2
-1.104131396,-1.657528157,-0.479195294,0.188231125,1.077324957,1
2.459096533,1.953162791,0.63284722,-0.515172926,-0.393167567,2
-0.733490567,-1.122129904,-1.453399969,-1.07369679,0.549367364,0
-0.218974676,1.48817356,-0.167832014,-0.724959765,-2.198965754,0
-1.278507652,0.317974962,-1.088360442,-0.997293467,-1.653532772,0
-0.96370918,-3.009897849,-1.607748666,-4.125091195,0.104621482,1
-2.509949085,-6.728097715,2.426515315,-0.945811201,2.313068289,2
0.710094872,-1.674994694,-0.587880938,-0.561441047,2.385997632,1
0.953099881,-0.033726332,-0.133503549,-1.46851829,-0.041472577,2
-0.170211237,0.490925126,0.53741933,-0.245181734,-1.195123347,0
-0.668912789,0.178659082,-1.046622743,-0.689371851,-0.705966338,0
0.29146159,-1.578822498,-0.143632327,0.173549992,2.146758363,1
-1.929096483,-2.936675803,-1.711005139,-1.301703134,1.251501284,1
0.224617853,-0.916436192,0.494710047,-0.951253005,0.155617647,2
-1.404384894,-4.381031953,1.055499732,-0.536492198,2.117833688,2
-1.902257096,-4.892937402,1.955780071,-0.50048252,1.627445283,2
-1.763324966,-7.102468508,3.734992005,1.440994267,4.402717238,2
-0.45553757,-1.360833768,-0.563898808,-2.102489708,-0.250848533,2
-2.388058408,-3.427508516,-1.294388025,-2.786253354,-0.056359599,1
-0.142417474,-3.463461796,2.443763186,0.392542459,2.232918692,2
-1.82815459,-3.369217731,-0.857791975,-4.0348583,-0.770510601,1
0.519880806,-2.287238272,0.157389291,-1.585806011,1.607280977,2
-0.221403639,-0.445194872,0.07312822,-0.164398088,0.077138568,0
0.560476246,-2.371995587,-0.839864597,-2.884566355,1.386702661,1
-1.770656688,-3.27027902,0.123302027,-2.019740803,0.076389334,2
-0.263242341,-2.634469631,0.898358483,-1.299785411,0.951190411,2
-0.771629557,-1.887738459,-0.808565018,-1.522399726,0.571653397,1
0.018920156,-1.978015736,1.404654372,-0.475956426,0.845601213,2
0.165070723,2.569698611,-0.966815597,-1.734726443,-3.202425594,0
1.091529159,2.432016551,-2.151191134,-2.95186524,-2.320287002,0
-2.454617196,-5.397155699,1.117701455,-1.259426771,1.564239776,2
-0.618415379,-3.393298606,1.492061147,-0.356829035,1.725421002,2
-0.352824022,1.106321083,-3.034243832,-3.236055584,-2.023421951,0
-1.411091312,-4.76293752,1.200988874,-0.545801664,2.410805023,2
-1.914125506,-2.244778431,0.08625645,-2.841212391,-1.720793513,1
-1.76568162,-5.068770643,1.289226752,-0.112013737,2.649240521,2
-3.775191816,-1.978425454,-1.53998187,-1.95826941,-2.154921328,1
-1.41643937,-1.179873506,-2.239971502,-2.033588745,-0.288361941,0
-0.036507716,-0.748230016,-0.320810098,1.45126371,2.024861183,1
-0.839892542,-0.382089324,0.079436744,0.124605401,-0.384334164,0
-2.123739182,-1.845986073,-1.617475406,0.245656179,1.02291626,1
-2.283060402,-6.69258646,1.504639542,-0.844826364,3.148219925,2
-2.693804283,-1.369579481,1.098998727,1.040857395,-1.129780771,0
-1.256392271,-4.946103515,1.281255998,-0.433522898,2.787059784,2
1.309054568,-2.247528635,-0.221999007,-0.451781017,3.423804923,1
-3.047624701,-4.841396445,-0.013790153,-2.303484786,0.328890228,2
-0.501859819,1.018841716,-2.072107758,-2.130384382,-1.852555823,0
-2.226451891,-1.464291915,-0.207878419,-0.346677232,-0.794283308,0
-0.210864805,-1.731393187,0.133742712,0.80604517,2.111283073,1
-2.601515787,-1.423917781,-1.12818821,-0.608750201,-0.82750332,0
-0.304673229,1.944995438,-2.922280324,-2.713900729,-2.528070778,0
-1.252241323,0.487159352,-0.501774634,-0.795491822,-2.01812436,0
-1.648121025,-5.293956993,2.141338601,-0.308110968,2.322130668,2
-0.441938478,0.957436415,-0.481898207,-1.011878608,-1.884862536,0
1.596738178,3.130328429,-0.728273482,-1.556574192,-2.394298862,0
1.773481655,1.142266468,0.264660128,-0.667789025,-0.108390852,2
-2.572116457,-3.653403069,-0.202004786,0.740027764,1.949506524,0
-1.686126992,1.206928542,0.710522842,0.315729689,-3.117960629,0
0.782110713,-0.431086796,0.569843153,-1.511796155,-0.266407815,2
-2.532228411,-4.23798125,0.109240896,-2.005856114,0.3534195,2
-0.255043906,-2.609833075,-0.476367922,-0.993564243,2.017838847,1
-1.90719334,-1.848853222,-1.818483967,-0.771586523,0.604557238,1
-1.195279703,-4.793552522,1.741471068,0.080649974,2.785783859,1
-0.437517693,-2.042299035,0.652292308,-0.650581884,0.801977095,2
-1.466675404,-0.509254595,-2.138307288,-2.008445486,-1.079466547,0
2.064032049,3.905756136,0.135989019,-1.649394555,-3.348632777,0
-0.331432243,-2.582534003,-1.515011235,-0.579133369,2.870190413,1
-0.136239536,1.190897848,-1.131363119,-1.227725659,-1.584108239,0
-0.473792567,1.969757742,0.599145645,-1.067575622,-3.683099295,0
-3.274833158,-3.985124873,-2.130320266,-2.68606979,0.247265412,1
-1.913933861,-0.987135455,-0.824121886,-0.326799668,-0.584947739,1
-2.679457934,-2.514070794,-2.18534126,-1.167847842,0.470078107,0
-0.050629196,-1.962111503,-0.689577501,-1.040351909,1.643021007,1
-2.891487773,-2.229512467,-2.521994534,-2.058012567,-0.488893267,1
-2.395544845,-3.015657795,-0.125258919,0.103741588,0.937271819,0
-1.197448789,-0.97661465,-0.544393739,1.39382891,1.218057731,1
0.482508083,-2.048024208,0.467861541,-1.291995183,1.347888229,1
0.217262015,2.23722094,-0.781353666,-1.55462637,-2.786499352,0
-0.971533025,-1.232543663,-2.429669228,-1.573113387,0.665230092,0
-1.100394147,-1.629099006,-1.75457683,-1.430241882,0.637360581,0
0.181376795,1.434942177,-0.178497042,-0.910062729,-1.881810204,0
-0.045704045,-2.67162388,-1.813950014,-1.279607454,2.906811391,1
-1.169177305,-1.972023577,-2.075090543,0.119554228,2.282473127,1
-1.404829051,-0.364340935,-0.81130123,-0.505657027,-0.873764593,0
0.735099343,-0.814009214,-0.236542392,2.520363389,3.59675519,1
-0.297917245,-2.865881038,1.171647276,-0.059430588,1.913329457,2
-1.737806005,-1.366037641,-0.843523149,0.537496602,0.639152465,1
-1.468554737,-0.041462987,-2.300027327,-1.877622253,-1.369376307,0
-1.21797414,1.820547472,-3.321359165,-3.655558091,-3.750331765,0
-0.323573857,-0.864505538,0.070844899,-2.239790224,-1.134783942,2
0.216406736,-2.064648044,-0.412186264,-1.947112646,1.162577505,1
-0.122821365,-2.881257086,1.66908946,-0.119509872,1.746876269,2
-2.005780708,-4.903319263,1.298245816,-1.164915096,1.449916744,2
-1.021051827,-4.044888436,1.41433373,-0.566264827,1.899380622,2
-0.019995341,-1.886328403,-2.179165587,0.936085539,3.9965553,1
-0.595941616,-1.595742863,-0.488863565,-2.675654806,-0.619026378,2
-1.827362548,-7.563196435,2.496558933,1.259189347,5.453968102,2
-2.86724063,-6.075747051,2.334208838,-0.139810763,1.942801753,2
0.695445111,-0.364198881,0.565415822,-1.31475861,-0.271284047,2
0.163035104,-3.270751767,-1.075665617,-3.009126563,1.984477598,1
-1.390139363,-4.125095814,0.727618379,-1.715323721,1.190022293,2
0.33428784,1.112527146,-0.240048809,-0.605081886,-1.13044511,0
2.012929968,2.94388664,-1.90187019,-2.878029321,-2.047333653,2
-0.041249009,-2.863747624,-0.693753581,-3.479747295,0.771672456,1
-0.11992344,0.626116152,-0.403467512,-0.899956514,-1.189318479,0
0.002361194,-1.461755227,-0.038189477,-0.003363873,1.543355054,1
-1.302916738,-1.625323868,-1.822998579,0.896493952,2.213563845,1
-0.207531784,-2.295207258,-1.305150813,-1.127347882,2.153413187,1
0.79053916,2.098002794,1.712944091,0.492078253,-2.103553378,0
1.551772443,2.12151136,-0.58264852,-1.570679379,-1.490783566,2
2.553551093,-2.056442981,-0.830140929,-1.854948918,3.779076821,1
